title,mileage,price,location,link,date_scraped
2017 Hyundai elantra SE Sedan 4D,50K miles,"$9,200","Glendale, AZ",www.facebook.com/marketplace/item/1724703074606088/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Mazda 6,210K miles,"$2,070","Tempe, AZ",www.facebook.com/marketplace/item/1230484261235080/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Dodge caliber SXT Sport Wagon 4D,102K miles,"$5,200","Glendale, AZ",www.facebook.com/marketplace/item/1572484856590153/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Chevrolet impala,149K miles,"$3,850","Phoenix, AZ",www.facebook.com/marketplace/item/556447156257247/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Pontiac grand prix Sedan 4D,118K miles,"$3,500","Gilbert, AZ",www.facebook.com/marketplace/item/939895807012236/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1986 Chevrolet camaro Z28 Coupe 2D,150K miles,"$7,000","Phoenix, AZ",www.facebook.com/marketplace/item/545645796973453/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Ford mustang EcoBoost Premium Coupe 2D,72K miles,"$16,500","Phoenix, AZ",www.facebook.com/marketplace/item/144190811857698/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Ford edge Limited Sport Utility 4D,120K miles,"$5,500","Phoenix, AZ",www.facebook.com/marketplace/item/949936883032521/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Toyota venza,125K miles,"$11,000","Phoenix, AZ",www.facebook.com/marketplace/item/966335388107907/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Ford fusion,20K miles,"$3,500","Phoenix, AZ",www.facebook.com/marketplace/item/3362370764050816/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Toyota sienna LE Minivan 4D,63K miles,"$16,500","Gilbert, AZ",www.facebook.com/marketplace/item/866355647776843/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Ram 1500 Sport Pickup 4D 5 1/2 ft,135K miles,"$7,600","Phoenix, AZ",www.facebook.com/marketplace/item/918647459285315/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Nissan altima 2.5 SL Sedan 4D,10K miles,"$14,999","Phoenix, AZ",www.facebook.com/marketplace/item/163367536488127/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Ford flex SEL Sport Utility 4D,163K miles,"$4,950","Phoenix, AZ",www.facebook.com/marketplace/item/530861089189349/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Jeep grand cherokee Limited Sport Utility 4D,194K miles,"$6,500","Phoenix, AZ",www.facebook.com/marketplace/item/2313585332146265/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 GMC yukon SLT Sport Utility 4D,160K miles,"$7,500","Phoenix, AZ",www.facebook.com/marketplace/item/896680608317594/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Toyota matrix XR Sport Wagon 4D,140K miles,"$4,995","Phoenix, AZ",www.facebook.com/marketplace/item/489151585988985/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Volvo xc60 3.2 Sport Utility 4D,190K miles,"$5,000","Phoenix, AZ",www.facebook.com/marketplace/item/1190226221885363/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Honda civic LX Sedan 4D,86K miles,"$10,000","Tempe, AZ",www.facebook.com/marketplace/item/1135250507157040/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Dodge durango,130K miles,"$8,500","Phoenix, AZ",www.facebook.com/marketplace/item/855684485527465/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Chevrolet suburban LT Sport Utility 4D,140K miles,"$8,900","Phoenix, AZ",www.facebook.com/marketplace/item/6520981061265351/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Kia optima EX Sedan 4D,86K miles,"$6,500","Phoenix, AZ",www.facebook.com/marketplace/item/983882516157110/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Infiniti g35,157K miles,"$7,000","Phoenix, AZ",www.facebook.com/marketplace/item/926360331826558/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 BMW series 3,144K miles,"$5,500","Phoenix, AZ",www.facebook.com/marketplace/item/1287025245215334/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Honda accord Sport Sedan 4D,80K miles,"$17,200","Phoenix, AZ",www.facebook.com/marketplace/item/737903717999336/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Audi a5,,"$5,900","Phoenix, AZ",www.facebook.com/marketplace/item/2993519340955731/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1990 Mazda mx-5 miata Convertible 2D,200K miles,"$1,234","Mesa, AZ",www.facebook.com/marketplace/item/715305263408121/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1987 Chevrolet sprint Turbo,50K miles,"$2,800","Phoenix, AZ",www.facebook.com/marketplace/item/775868503441729/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Saturn vue,140K miles,"$3,600","Phoenix, AZ",www.facebook.com/marketplace/item/1197909317509431/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2022 Nissan altima,4.6K miles,"$23,700","Tolleson, AZ",www.facebook.com/marketplace/item/1167261937247456/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Kia soul Wagon 4D,121K miles,"$8,500","Phoenix, AZ",www.facebook.com/marketplace/item/1703111536752219/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Chrysler 200C Sedan 4D,128K miles,"$7,500","Phoenix, AZ",www.facebook.com/marketplace/item/544467724381307/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Honda accord DX Sedan 4D,1.8K miles,"$1,500","Phoenix, AZ",www.facebook.com/marketplace/item/196478882973057/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Toyota 4runner Limited Sport Utility 4D,180K miles,"$15,000","Phoenix, AZ",www.facebook.com/marketplace/item/1076488076640188/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Mercedes-Benz cla-class,170K miles · Dealership,"$12,999","Phoenix, AZ",www.facebook.com/marketplace/item/685914203222310/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Ford mustang GT Premium Coupe 2D,69K miles,"$22,000","Phoenix, AZ",www.facebook.com/marketplace/item/1257903458271375/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1966 Chevrolet impala SS Sedan 4D,11K miles,"$7,500","Mesa, AZ",www.facebook.com/marketplace/item/1208537016462530/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Chevrolet silverado 1500 Short Bed,150K miles,"$9,500","Phoenix, AZ",www.facebook.com/marketplace/item/504979585047215/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Chevrolet silverado 1500 LT Pickup 4D 5 3/4 ft,90K miles,"$10,800","Phoenix, AZ",www.facebook.com/marketplace/item/898130224787080/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1983 Buick regal,88K miles,"$5,500","Gilbert, AZ",www.facebook.com/marketplace/item/193409420041304/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Chrysler 200C Sedan 4D,100K miles,"$7,000","Phoenix, AZ",www.facebook.com/marketplace/item/920655525726513/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 GMC sierra SLE Pickup 4D 5 3/4 ft,92K miles,"$17,000","Phoenix, AZ",www.facebook.com/marketplace/item/697667822147651/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Jeep grand cherokee Limited 75th Anniversary Edition Sport Utility 4D,51K miles,"$1,111,111","Phoenix, AZ",www.facebook.com/marketplace/item/2208162182904942/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1997 Lexus sc300,219K miles,"$6,000","Phoenix, AZ",www.facebook.com/marketplace/item/1145268252659118/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Hyundai sonata,174K miles,"$1,800","Phoenix, AZ",www.facebook.com/marketplace/item/1543475989467916/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Toyota 4runner SR5 Sport Utility 4D,136K miles,"$22,500","Phoenix, AZ",www.facebook.com/marketplace/item/1301510390434849/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Genesis g35,150K miles,"$1,000","Phoenix, AZ",www.facebook.com/marketplace/item/764308681484607/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1978 Ford pinto crusin wagon,136K miles,"$5,500","Phoenix, AZ",www.facebook.com/marketplace/item/3404925523115596/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1986 Dodge d150 Long Bed,150K miles,"$4,500","Phoenix, AZ",www.facebook.com/marketplace/item/3360192797565158/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Dodge ram 1500 Laramie Pickup 4D 5 1/2 ft,118K miles,"$13,000","Phoenix, AZ",www.facebook.com/marketplace/item/119398507596184/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Infiniti q50 3.0t Premium Sedan 4D,80K miles,"$16,000","Phoenix, AZ",www.facebook.com/marketplace/item/509554151352244/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1979 GMC rally wagon 2500,9.3K miles,"$3,000","Mesa, AZ",www.facebook.com/marketplace/item/1821277574925121/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Dodge ram HEMI,39K miles,"$28,995","Phoenix, AZ",www.facebook.com/marketplace/item/153591137498992/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Ford f-150 XL Pickup 4D 5 1/2 ft,47K miles,"$26,500","Phoenix, AZ",www.facebook.com/marketplace/item/586355916435927/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Chevrolet silverado 1500 LT Pickup 4D 5 3/4 ft,83K miles,"$27,000","Phoenix, AZ",www.facebook.com/marketplace/item/209830734957393/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Hyundai azera Sedan 4D,138K miles,"$4,800","Tempe, AZ",www.facebook.com/marketplace/item/763336221898267/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Nissan altima 2.5 S Coupe 2D,150K miles,"$2,800","Tempe, AZ",www.facebook.com/marketplace/item/613151203978174/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Hyundai Sonata,112K miles,"$7,950","Phoenix, AZ",www.facebook.com/marketplace/item/872865323822526/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Pontiac solstice Convertible 2D,104K miles,"$4,230","Peoria, AZ",www.facebook.com/marketplace/item/1392996798127331/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Hyundai sonata Limited Sedan 4D,82K miles,"$8,400","Phoenix, AZ",www.facebook.com/marketplace/item/569913735175397/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 BMW series 3,125K miles,"$3,800","Tempe, AZ",www.facebook.com/marketplace/item/891263355537901/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Ford fusion SEL Sedan 4D,181K miles,"$4,000","Tempe, AZ",www.facebook.com/marketplace/item/1538654436643258/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Nissan murano S Sport Utility 4D,200K miles,"$2,500","Phoenix, AZ",www.facebook.com/marketplace/item/890407471991840/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Ford focus S Sedan 4D,106K miles,"$5,900","Tempe, AZ",www.facebook.com/marketplace/item/1159990138000533/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Honda civic LX Sedan 4D,160K miles,"$7,000","Phoenix, AZ",www.facebook.com/marketplace/item/748962266512763/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Hyundai elantra GLS Sedan 4D,68K miles,"$1,850","Phoenix, AZ",www.facebook.com/marketplace/item/753816702660680/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Mazda mazda3 i SV Sedan 4D,140K miles,"$5,700","Phoenix, AZ",www.facebook.com/marketplace/item/799348268001942/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Nissan altima 2.5 S (2017.5) Sedan 4D,53K miles · Dealership,"$10,500","Phoenix, AZ",www.facebook.com/marketplace/item/1259085751610692/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 BMW series 3,140K miles,"$7,000","Phoenix, AZ",www.facebook.com/marketplace/item/891916095418233/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Chrysler pt cruiser London Taxi international,88K miles,"$5,500","Phoenix, AZ",www.facebook.com/marketplace/item/916009149823939/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Nissan armada SE Sport Utility 4D,101K miles,"$6,300","Phoenix, AZ",www.facebook.com/marketplace/item/1212043686098702/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Volkswagen beetle,61K miles,"$7,900","Phoenix, AZ",www.facebook.com/marketplace/item/600046951552731/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Ford focus,142K miles · Dealership,"$4,900","Glendale, AZ",www.facebook.com/marketplace/item/156563700541136/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Ford fusion SE Sedan 4D,68K miles,"$8,500","Phoenix, AZ",www.facebook.com/marketplace/item/3414462335547526/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Lexus ls430,146K miles,"$3,500","Tempe, AZ",www.facebook.com/marketplace/item/753133879660525/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 BMW 750 li,81K miles,"$3,900","Chandler, AZ",www.facebook.com/marketplace/item/723995236050698/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 MINI Cooper S Hatchback 2D,151K miles,"$3,000","Phoenix, AZ",www.facebook.com/marketplace/item/907025923885074/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Nissan altima 2.5 S Sedan 4D,144K miles,"$5,900","Phoenix, AZ",www.facebook.com/marketplace/item/891629115513815/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Nissan 350z Enthusiast Roadster 2D,163K miles,"$4,869","Peoria, AZ",www.facebook.com/marketplace/item/638766791387606/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Toyota corolla,280K miles,"$3,300","Phoenix, AZ",www.facebook.com/marketplace/item/1815516645483646/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Lexus es,126K miles,"$5,500","Avondale, AZ",www.facebook.com/marketplace/item/974443847255314/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Dodge dart SXT Sedan 4D,175K miles,"$4,900","Phoenix, AZ",www.facebook.com/marketplace/item/736532787827590/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Chevrolet impala LT Sedan 4D,167K miles,"$2,900","Phoenix, AZ",www.facebook.com/marketplace/item/1381994315702699/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Dodge grand caravan,90K miles,"$1,500","Phoenix, AZ",www.facebook.com/marketplace/item/877123116874363/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Honda pilot EX-L Sport Utility 4D,72K miles,"$22,500","Phoenix, AZ",www.facebook.com/marketplace/item/3108599492775465/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2020 Kia optima,48K miles,"$1,500","Chandler, AZ",www.facebook.com/marketplace/item/678950500697888/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Toyota corolla LE Sedan 4D,103K miles,"$5,000","Phoenix, AZ",www.facebook.com/marketplace/item/3145775225713549/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Volkswagen jetta GL Sedan 4D,104K miles,"$2,500","Surprise, AZ",www.facebook.com/marketplace/item/5932360170189256/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Kia optima LX Sedan 4D,120K miles,"$3,500","Phoenix, AZ",www.facebook.com/marketplace/item/471854698426857/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Kia soul Wagon 4D,110K miles,"$6,000","Phoenix, AZ",www.facebook.com/marketplace/item/1225899001690858/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1996 Honda accord,251K miles,"$3,000","Phoenix, AZ",www.facebook.com/marketplace/item/519144253706439/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Hyundai veloster Turbo Coupe 3D,64K miles · Dealership,"$8,500","Phoenix, AZ",www.facebook.com/marketplace/item/100974726273845/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Lincoln mkx Sport Utility 4D,123K miles,"$5,900","Phoenix, AZ",www.facebook.com/marketplace/item/1242112813086648/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
